scl/lucy56tuned4b3sEs.scl	0A440Lucy56Tuned 4b3s RootKeyA = CC#DEbEE#F#GAbABbCb  ·  lucy56tuned4b3sEs
scl/lucy57tuned7b0sAbbGbb.scl	0A440Lucy57Tuned 7b BbEbAbDbGbAbbGbb RootKeyA = CDbDEbEGbbGbAbbAbABbCb  ·  lucy57tuned7b0sAbbGbb
scl/lucy58tuned5b2sEs.scl	0A440Lucy58Tuned 5b2s RootKeyA = CDbDEbEE#F#GAbABbCb  ·  lucy58tuned5b2sEs
scl/lucy59Bbbtuned9b0sE.scl	0A440Lucy59Tuned 9b0s RootKeyA (resetAtoBbb=+54.1) plays CDbEbbEbEFGbAbbAbBbbBbCb  ·  lucy59Bbbtuned9b0sE
scl/lucy60tuned3b4sEs.scl	0A440Lucy60Tuned 3b4s RootKeyA = CDbDEbEE#F#GG#AA#Cb  ·  lucy60tuned3b4sEs
scl/lucy61Bbbtuned8b1s.scl	0A440Lucy61Tuned 8b1s RootKeyA (resetAtoBbb=+54.1) plays CDbEbbEbFbFGbGAbBbbCb  ·  lucy61Bbbtuned8b1s
scl/lucy62tuned4b3sBbbEs.scl	0A440Lucy62Tuned 4b3s RootKeyA = CC#DEbEE#F#GAbABbbCb  ·  lucy62tuned4b3sBbbEs
scl/lucy63tuned5b0s.scl	0A440Lucy63Tuned 5b0s RootKeyA = CDbDEbEFGbGGxABbAx  ·  lucy63tuned5b0s
scl/lucy64tuned7b0snoF.scl	0A440Lucy64Tuned 7b0s no F RootKeyA = CDbDEbEFbGbGAbABbCb  ·  lucy64tuned7b0snoF
scl/lucy65tuned2b3s.scl	0A440Lucy65Tuned 2b4s RootKeyA = CC#DEbEFF#GG#ABbA#  ·  lucy65tuned2b3s
scl/rat_hypodenh.scl	1+1 rationalized enharmonic genus derived from K.S.'s 'Bastard' Hypodorian  ·  rat_hypodenh
scl/rat_hypodhex.scl	1+1 rationalized hexachromatic/hexenharmonic genus derived from K.S.'Bastard'  ·  rat_hypodhex
scl/rat_hypodpen.scl	1+1 rationalized pentachromatic/pentenharmonic genus derived from K.S.'s 'Bastar  ·  rat_hypodpen
scl/rat_hypodhex2.scl	1+2 rat. hexachromatic/hexenharmonic genus derived from K.S.'s 'Bastard' Hypodo  ·  rat_hypodhex2
scl/rat_hypodenh2.scl	1+2 rationalized enharmonic genus derived from K.S.'s 'Bastard' Hypodorian  ·  rat_hypodenh2
scl/rat_hypodpen2.scl	1+2 rationalized pentachromatic/pentenharmonic genus from K.S.'s 'Bastard' hyp  ·  rat_hypodpen2
scl/rat_hypodhex3.scl	1+3 rat. hexachromatic/hexenharmonic genus from K.S.'s 'Bastard' Hypodorian  ·  rat_hypodhex3
scl/rat_hypodenh3.scl	1+3 rationalized enharmonic genus derived from K.S.'s 'Bastard' Hypodorian  ·  rat_hypodenh3
scl/rat_hypodpen3.scl	1+3 rationalized pentachromatic/pentenharmonic genus from 'Bastard' Hypodorian  ·  rat_hypodpen3
